LinkedIn,Twitter,Facebook,Industry Groups,Number of Funding Rounds,Closed Date,Last Equity Funding Type,IPO Status,Organization Name,CB Rank (Company),Website,Total Funding Amount,Total Funding Amount Currency,Postal Code,Phone Number,Contact Email,Number of Exits,SEMrush - Global Traffic Rank,city,country,Regions,State,Founded Year 5+,Operating Status (Labeled),Company Type (Labeled),employees counts,Within One Year,Total Funding Amount Preprocessed
1,1,0,"Information Technology, Other, Science and Engineering, Software",3.0,1,Private Equity,0,OnOffBlock.com,오,1,170000.0,USD,60563,1,1,0.0,일,,us,Greater Chicago Area,Midwestern US,1,0,1,1.0,0,0
1,1,1,"Information Technology, Professional Services, Science and Engineering",2.0,0,0,0,INSITEK,오,1,0.0,USD,11480,0,1,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,1,1,1,1.0,0,0
1,0,1,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering",1.0,0,Angel,0,Harwar,오,1,3000000.0,CNY,0,1,1,0.0,오,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,0,0
1,0,0,"Events, Media and Entertainment, Other, Professional Services, Science and Engineering, Transportation",0.0,0,0,0,Fuzhou Airlines Co.,오,1,0.0,0,350000,1,1,0.0,일,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,0,0,"Manufacturing, Science and Engineering",0.0,0,0,0,Aero Metals Alliance,오,1,0.0,0,S44 5HP,1,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,5.0,0,0
0,0,0,"Other, Real Estate, Science and Engineering",0.0,0,0,1,Jinquan Aviation,오,1,0.0,0,0,1,1,0.0,일,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
0,0,1,"Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software",1.0,0,Seed,0,Drone Box,오,1,50000.0,SGD,0,0,0,0.0,일,,,Asia-Pacific (APAC),Southeast Asia,1,0,1,1.0,0,0
1,0,0,"Manufacturing, Science and Engineering",2.0,0,Seed,0,"HyperSpace Propulsion, Inc.",오,1,0.0,USD,04101,1,1,0.0,일,,us,East Coast,Northeastern US,1,1,1,1.0,0,0
1,0,0,Science and Engineering,2.0,0,Series A,0,NewRocket,사,1,1700000.0,USD,4250410,0,1,0.0,일,,,Europe,Middle East,1,1,1,2.0,0,0
0,0,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",1.0,0,Seed,0,SmartC2 Inc,오,1,0.0,USD,58202,1,1,0.0,일,,us,Midwestern US,Midwestern US,1,1,1,2.0,0,0
0,1,1,"Consumer Electronics, Consumer Goods, Hardware, Real Estate, Science and Engineering, Software",7.0,0,Series B,0,Clue,사,1,2370000000.0,JPY,141-0001,1,1,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,1
1,1,1,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Professional Services, Science and Engineering, Software",1.0,0,Seed,0,Evolve Dynamics,사,1,600000.0,GBP,0,1,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
0,0,0,"Consumer Electronics, Consumer Goods, Government and Military, Hardware, Navigation and Mapping, Professional Services, Science and Engineering, Software",1.0,0,Seed,0,The Kansas City Drone Company,오,1,141000.0,USD,64108,0,0,0.0,일,,us,Midwestern US,Midwestern US,1,0,1,1.0,0,0
1,1,1,"Consumer Electronics, Hardware, Science and Engineering, Software",1.0,1,0,0,"XactSense, Inc.",오,1,50000.0,USD,02886,1,1,0.0,일,,us,East Coast,Northeastern US,1,0,1,1.0,0,0
0,0,0,"Manufacturing, Science and Engineering, Transportation",0.0,0,0,0,Hamilton Motor Company,오,1,0.0,0,27609,1,1,0.0,오,,us,Research Triangle,Southern US,1,1,1,1.0,0,0
0,1,1,"Community and Lifestyle, Financial Services, Lending and Investments, Professional Services, Science and Engineering, Transportation, Travel and Tourism",0.0,0,0,0,"Grupo Exklusiv - Exklusiv Network, S.A.",오,1,0.0,0,0,0,1,0.0,일,,,0,0,1,0,1,1.0,0,0
1,1,1,"Manufacturing, Science and Engineering, Transportation",15.0,0,Venture - Series Unknown,0,Boom Supersonic,사,1,207496024.0,USD,80112,0,1,0.0,오,,us,Greater Denver Area,Western US,1,1,1,4.0,1,1
1,0,0,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",0.0,0,0,0,Segal Industries,오,1,0.0,0,90067,1,0,0.0,일,,us,Greater Los Angeles Area,Western US,1,1,1,2.0,0,0
1,0,0,"Manufacturing, Science and Engineering",0.0,0,0,0,Prae-Aero,오,1,0.0,0,28790,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,3.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",3.0,0,Series B,0,UVS,사,1,33000000.0,CNY,0,1,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,0,0,"Hardware, Mobile, Science and Engineering",0.0,0,0,0,Celestia eScan,오,1,0.0,0,0,1,0,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
0,0,0,"Internet Services, Mobile, Science and Engineering, Software, Travel and Tourism",0.0,0,0,0,Cloud Surf,오,1,0.0,0,0,0,1,0.0,일,,us,West Coast,Western US,1,0,1,1.0,0,0
0,0,0,"Science and Engineering, Software",3.0,1,Venture - Series Unknown,0,Kubos,사,0,5305605.0,USD,97034,0,0,0.0,일,,us,West Coast,Western US,1,0,1,2.0,0,0
1,1,1,"Other, Science and Engineering, Transportation",1.0,0,Equity Crowdfunding,0,ARCA Space,오,1,0.0,USD,88007,1,1,0.0,오,,us,Western US,Western US,1,1,1,2.0,0,0
1,1,0,"Financial Services, Government and Military, Information Technology, Lending and Investments, Professional Services, Science and Engineering",0.0,0,0,0,Make IT Happen,오,1,0.0,0,GU51 2UJ,1,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software",0.0,0,0,0,Verascan Inc.,오,1,0.0,0,0,1,1,0.0,일,,us,Western US,Western US,1,1,1,1.0,0,0
0,1,0,"Education, Information Technology, Science and Engineering, Software",0.0,0,0,0,FlightCog,오,1,0.0,0,15222,0,0,0.0,오,,us,Great Lakes,Northeastern US,1,1,1,1.0,0,0
1,1,1,"Consumer Electronics, Design, Hardware, Manufacturing, Science and Engineering, Sports",0.0,0,0,0,Wyp Aviation,오,1,0.0,0,35759,1,1,0.0,일,,us,Southern US,Southern US,1,1,1,1.0,0,0
1,0,1,"Consumer Electronics, Consumer Goods, Hardware, Information Technology, Science and Engineering, Software",0.0,0,0,0,Aerial Drone System,오,1,0.0,0,0,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
0,0,0,"Manufacturing, Science and Engineering, Transportation",1.0,0,Equity Crowdfunding,0,Arrowhead Automated Systems,오,0,0.0,USD,48080,0,0,0.0,일,,us,Greater Detroit Area,Midwestern US,1,1,1,1.0,0,0
1,0,0,"Information Technology, Other, Science and Engineering",3.0,0,Series B,0,SPACEOK,사,1,33000000.0,CNY,0,0,0,0.0,오,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,1,"Content and Publishing, Media and Entertainment, Science and Engineering, Video",6.0,0,Seed,0,Sen,사,1,4980000.0,GBP,EC1V 0DX,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Science and Engineering, Transportation",3.0,0,Seed,0,Rocketstar,사,1,3269000.0,USD,10174,1,1,0.0,오,new_york,us,Greater New York Area,Northeastern US,1,1,1,1.0,1,0
1,0,0,"Data and Analytics, Science and Engineering",0.0,0,0,0,Enplore,오,1,0.0,0,11447,1,1,0.0,일,,,European Union (EU),Scandinavia,1,1,1,2.0,0,0
1,0,0,"Design, Science and Engineering, Software, Transportation",0.0,0,0,0,APUS Zero Emission,오,1,0.0,0,15344,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,0,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Information Technology, Navigation and Mapping, Science and Engineering, Software, Transportation",4.0,1,Venture - Series Unknown,0,Planck Aerosystems,사,1,6045824.0,USD,92110,1,1,0.0,일,,us,Greater San Diego Area,Western US,1,0,1,2.0,0,0
1,0,1,"Science and Engineering, Transportation, Travel and Tourism",0.0,0,0,0,Ruili Airlines,오,1,0.0,0,0,1,0,0.0,일,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,7.0,0,0
0,1,1,"Events, Media and Entertainment, Science and Engineering, Travel and Tourism",0.0,1,0,0,7Sky Travel UK,오,1,0.0,0,LU1 1RR,1,1,0.0,일,,,Europe,and Africa (EMEA),1,0,1,2.0,0,0
0,0,0,"Events, Health Care, Information Technology, Media and Entertainment, Science and Engineering, Software",0.0,0,0,0,Maskas Technologies,오,1,0.0,0,0,0,1,0.0,일,,,0,0,1,0,1,1.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Data and Analytics, Financial Services, Hardware, Information Technology, Science and Engineering, Software",1.0,0,Series A,0,Financial Information Management,사,1,6030000.0,USD,55344,1,1,0.0,오,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,1,"Government and Military, Manufacturing, Science and Engineering, Software, Transportation",2.0,0,Seed,0,AMIA Systems,사,1,768550.0,EUR,1020,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Government and Military, Manufacturing, Science and Engineering, Software, Transportation",2.0,0,Seed,0,AMIA Systems,사,1,768550.0,EUR,1020,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
0,0,0,"Hardware, Health Care, Other, Science and Engineering, Social Impact, Software, Transportation",0.0,0,0,0,StreShi,오,1,0.0,0,0,0,0,0.0,일,silicon_valley,us,San Francisco Bay Area,Western US,1,1,0,1.0,0,0
0,0,1,"Commerce and Shopping, Education, Science and Engineering, Transportation",0.0,0,0,0,Brivair Center,오,1,0.0,0,19600,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
0,0,0,"Manufacturing, Science and Engineering, Software",3.0,0,Series D,0,Lyncon,사,1,13000000.0,CNY,0,1,0,0.0,오,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,5.0,1,0
1,0,0,"Science and Engineering, Transportation",0.0,0,0,0,Maxwell Innovations,오,1,0.0,0,0,0,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Manufacturing, Science and Engineering, Transportation",2.0,0,Seed,0,The Carbon Freight Company,오,1,0.0,USD,15206,1,1,0.0,일,,us,Great Lakes,Northeastern US,1,1,1,1.0,0,0
0,0,0,"Consumer Electronics, Consumer Goods, Data and Analytics, Design, Education, Hardware, Science and Engineering",2.0,0,Venture - Series Unknown,0,Terra Labo,사,1,300000000.0,JPY,0,1,0,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,1
1,0,0,"Education, Hardware, Science and Engineering",3.0,0,Venture - Series Unknown,0,Reafly Aviation Technologies,사,1,33000000.0,CNY,0,1,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
0,0,0,"Information Technology, Science and Engineering, Software",1.0,0,Angel,0,"Rate Of Change Changsha Information Technology Co., Ltd.",오,1,2000000.0,CNY,0,1,1,0.0,일,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,2.0,0,0
1,1,1,"Data and Analytics, Design, Energy, Information Technology, Natural Resources, Science and Engineering, Software",8.0,0,Series D,0,Kairos Aerospace,삼,1,100700000.0,USD,94085,1,1,0.0,오,,us,San Francisco Bay Area,West Coast,1,1,1,4.0,1,0
1,1,1,"Financial Services, Hardware, Information Technology, Science and Engineering",10.0,0,Series D,0,ICEYE,삼,1,313259184.0,USD,02150,1,1,0.0,오,,,European Union (EU),Scandinavia,1,1,1,4.0,0,1
1,1,1,"Other, Science and Engineering, Travel and Tourism",5.0,0,Post-IPO Equity,1,BLADE,삼,1,175000000.0,USD,10016,1,1,0.0,사,new_york,us,Greater New York Area,Northeastern US,1,1,1,4.0,0,0
1,1,1,"Consumer Electronics, Hardware, Science and Engineering, Software, Transportation",5.0,0,Post-IPO Equity,1,Ehang,삼,1,105600000.0,USD,510700,1,1,0.0,오,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,4.0,1,0
1,0,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Transportation",13.0,0,Seed,0,DRONAMICS,삼,1,64556924.0,USD,W8 5EH,0,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,4.0,1,0
1,0,1,"Government and Military, Information Technology, Manufacturing, Science and Engineering",6.0,0,Series A,0,ZIYAN UAV,사,1,6232748.0,USD,0,1,1,0.0,오,,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,4.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",0.0,0,0,1,Nordic Unmanned,오,1,0.0,0,4306,1,1,0.0,오,,,Nordic Countries,and Africa (EMEA),1,1,1,4.0,0,0
1,1,1,"Other, Science and Engineering",0.0,0,0,0,International Aerospace Coatings,오,1,0.0,0,92617,1,1,0.0,오,,us,Greater Los Angeles Area,Western US,1,1,1,4.0,0,0
1,1,1,"Financial Services, Science and Engineering, Transportation",0.0,0,0,0,TrueAero,오,1,0.0,0,32958,1,1,0.0,오,,us,East Coast,Southern US,1,1,1,4.0,0,0
1,1,0,"Other, Professional Services, Science and Engineering, Transportation",0.0,0,0,0,Air Navigation Solutions Ltd.,오,1,0.0,0,0,1,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,4.0,0,0
1,0,1,"Science and Engineering, Transportation",0.0,0,0,0,FlyEgypt,오,1,0.0,0,11799,1,1,0.0,오,,,Europe,and Africa (EMEA),1,1,1,4.0,0,0
1,0,0,"Information Technology, Other, Science and Engineering",1.0,0,Angel,0,Gaero.com,오,1,3000000.0,CNY,0,1,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,1,1,"Information Technology, Other, Science and Engineering",0.0,0,0,0,21 Air,오,1,0.0,0,33166,1,1,0.0,일,,us,Greater Miami Area,Southern US,1,1,1,3.0,0,0
1,1,1,"Information Technology, Other, Science and Engineering",0.0,0,0,0,Apex Aviation,오,1,0.0,0,89052,1,1,0.0,일,,us,Western US,Western US,1,1,1,2.0,0,0
1,0,1,"Data and Analytics, Design, Education, Hardware, Health Care, Manufacturing, Science and Engineering, Software, Transportation",2.0,0,Pre-Seed,0,"The Virtual Foundry, inc.",오,1,0.0,USD,53589,1,1,0.0,오,,us,Great Lakes,Midwestern US,1,1,1,2.0,0,0
1,1,1,"Internet Services, Media and Entertainment, Science and Engineering",1.0,0,Seed,0,Outernet,오,1,0.0,USD,10011,1,1,0.0,일,new_york,us,Greater New York Area,Northeastern US,1,1,1,1.0,0,0
1,1,0,"Data and Analytics, Design, Hardware, Transportation",0.0,0,0,0,Ticinum Aerospace,오,1,0.0,0,0,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Government and Military, Other, Science and Engineering, Software, Transportation, Travel and Tourism",0.0,0,0,0,Roscosmos,오,1,0.0,0,107996,1,1,0.0,사,,,Europe,and Africa (EMEA),1,1,1,7.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Government and Military, Hardware, Information Technology, Privacy and Security, Science and Engineering, Software",18.0,0,Post-IPO Equity,1,DroneShield,삼,1,77659893.0,USD,2000,1,1,0.0,사,,,Asia-Pacific (APAC),Australasia,1,1,1,4.0,0,0
0,0,0,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering",1.0,0,Angel,0,X Control,사,1,3000000.0,CNY,0,1,1,0.0,일,key_ares,cn,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,3.0,0,0
1,1,1,"Events, Internet Services, Media and Entertainment, Science and Engineering",0.0,0,0,0,RewardExpert.com,오,1,0.0,0,11235,0,0,0.0,오,,us,Greater New York Area,Northeastern US,1,1,1,3.0,0,0
1,1,0,"Energy, Manufacturing, Natural Resources, Other, Science and Engineering, Sustainability",0.0,0,0,0,LCC Asia Pacific Corporate Advisory,오,1,0.0,0,2000,1,1,0.0,오,,,Asia-Pacific (APAC),Australasia,1,1,1,2.0,0,0
1,1,1,"Commerce and Shopping, Science and Engineering",0.0,0,0,0,Bidding Ace,오,1,0.0,0,94588,1,1,0.0,일,,us,San Francisco Bay Area,Western US,1,1,1,1.0,0,0
0,1,1,"Content and Publishing, Media and Entertainment, Science and Engineering",0.0,0,0,0,Lenslifters,오,1,0.0,0,0,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Hardware, Science and Engineering, Transportation",2.0,0,Seed,0,EPIC AEROSPACE,사,1,150000.0,USD,0,0,0,0.0,일,silicon_valley,us,San Francisco Bay Area,Western US,1,1,1,2.0,0,0
1,1,0,"Information Technology, Science and Engineering",4.0,0,Venture - Series Unknown,0,Blue Skies Space,사,1,1169991.0,GBP,EC2A 2BB,0,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,0,0,"Information Technology, Manufacturing, Science and Engineering",2.0,0,Seed,0,VALT Enterprizes,사,1,55000.0,USD,0,0,0,0.0,일,,us,East Coast,Northeastern US,1,1,1,2.0,1,0
1,1,0,"Consumer Electronics, Consumer Goods, Hardware, Privacy and Security, Science and Engineering, Software",3.0,0,0,0,ARCHON TECHNOLOGIES,사,1,721429.0,EUR,41126,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,0,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",2.0,0,Seed,0,Inova Drone,사,1,120000.0,USD,0,1,1,0.0,일,,us,Greater San Diego Area,Western US,1,1,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Design, Hardware, Science and Engineering",2.0,0,0,0,Technidrone,오,1,75000.0,EUR,31110,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,0,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",0.0,0,0,0,Hummingbird Systems,오,1,0.0,0,92078,1,1,0.0,일,,us,Greater San Diego Area,Western US,1,1,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software, Transportation",0.0,0,0,0,NUAIR,오,1,0.0,0,13202,1,0,0.0,오,,us,Great Lakes,Northeastern US,1,1,0,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",0.0,0,0,0,Dutch Drone Company,오,1,0.0,0,3089 JW,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,0,1,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering",0.0,0,0,0,Malou Tech,오,1,0.0,0,0,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,0,1,2.0,0,0
1,1,1,"Science and Engineering, Software",3.0,0,Seed,0,Verge Aero,사,1,4000000.0,USD,0,0,0,0.0,일,,us,Greater Philadelphia Area,Northeastern US,1,1,1,2.0,0,0
1,1,1,"Government and Military, Hardware, Science and Engineering, Software",2.0,0,Series B,0,uAvionix,사,1,10000000.0,USD,94306,1,1,0.0,사,,us,San Francisco Bay Area,West Coast,1,1,1,2.0,0,0
1,0,0,"Apps, Science and Engineering, Software",4.0,0,Venture - Series Unknown,0,GPMS,사,1,7079606.0,USD,0,1,1,0.0,오,,us,New England,Northeastern US,1,1,1,2.0,1,0
1,1,0,"Manufacturing, Science and Engineering, Transportation",10.0,0,Venture - Series Unknown,0,EXOS Aerospace,사,1,8301250.0,USD,75402,1,1,0.0,오,,us,Dallas/Fort Worth Metroplex,Southern US,1,1,1,2.0,0,0
1,1,0,"Hardware, Manufacturing, Natural Resources, Science and Engineering, Software, Transportation",9.0,0,Post-IPO Equity,1,Titomic Limited,사,1,36442830.0,USD,0,1,1,0.0,오,,,Asia-Pacific (APAC),Australasia,1,1,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Internet Services, Science and Engineering, Software",2.0,0,Seed,0,Aeroxo,사,1,592646.0,USD,119180,0,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,2.0,0,0
1,1,0,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering",2.0,0,Seed,0,AERDRON,사,1,5056967.0,USD,0,0,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,0,"Data and Analytics, Manufacturing, Navigation and Mapping, Science and Engineering",9.0,0,Corporate Round,0,SATLANTIS,사,1,34717593.0,EUR,FL 32601,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Health Care, Mobile, Professional Services, Science and Engineering, Transportation",3.0,0,Seed,0,Vayu,사,1,1125000.0,USD,48198,0,1,0.0,일,,us,Great Lakes,Midwestern US,1,1,1,2.0,0,0
1,0,1,"Hardware, Information Technology, Science and Engineering, Software, Transportation",2.0,0,Seed,0,Top Flight Technologies,사,1,1750000.0,USD,02148,1,1,0.0,일,,us,Greater Boston Area,New England,1,1,1,2.0,0,0
1,1,1,"Content and Publishing, Information Technology, Media and Entertainment, Transportation",1.0,0,Seed,0,Blue Dot Solutions,오,1,240000.0,EUR,80-307,1,1,0.0,오,,,European Union (EU),and Africa (EMEA),1,1,1,2.0,0,0
1,1,1,"Education, Science and Engineering, Transportation",0.0,0,0,0,CTI Professional Flight Training,오,1,0.0,0,38053,1,0,0.0,오,,us,Southern US,Southern US,1,1,1,2.0,0,0
1,0,0,"Hardware, Manufacturing, Science and Engineering",0.0,0,0,0,CTi Sensors,오,1,0.0,0,44139,1,1,0.0,오,,us,Great Lakes,Midwestern US,1,1,1,2.0,0,0
1,1,1,"Hardware, Science and Engineering, Transportation",7.0,0,Series B,0,Leaf Space,사,1,42362063.0,EUR,20129,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,1,0
1,1,1,"Consumer Electronics, Consumer Goods, Hardware, Natural Resources, Navigation and Mapping, Science and Engineering, Software",2.0,0,Undisclosed,0,Inkonova,사,1,3100000.0,SEK,11428,0,1,0.0,일,,,European Union (EU),Scandinavia,1,1,1,1.0,0,0
0,0,1,Science and Engineering,1.0,0,Venture - Series Unknown,0,TrueBizon,사,1,25000000.0,JPY,0,0,0,0.0,일,,,Asia-Pacific (APAC),Asia-Pacific (APAC),1,1,1,1.0,0,0
1,0,1,"Other, Science and Engineering, Transportation",1.0,0,0,0,Colugo Systems,사,1,71429.0,EUR,0,1,1,0.0,오,,,Europe,Middle East,1,1,1,1.0,0,0
1,0,0,"Consumer Electronics, Consumer Goods, Hardware, Science and Engineering, Software",1.0,0,Seed,0,Reebeez,사,1,120000.0,USD,0,0,0,0.0,일,,us,Southern US,Southern US,1,1,1,1.0,0,0
1,1,0,"Information Technology, Other, Science and Engineering, Software",2.0,0,0,0,Palu Srl,오,1,1672715.0,EUR,22074,1,1,0.0,일,,,European Union (EU),and Africa (EMEA),1,1,1,1.0,0,0
1,0,0,"Data and Analytics, Design, Hardware, Transportation",1.0,0,0,0,Air & Space Evidence,오,1,100000.0,EUR,GL6 8NZ,1,1,0.0,일,,,Europe,and Africa (EMEA),1,1,1,1.0,0,0
1,1,1,"Design, Hardware, Manufacturing, Science and Engineering",8.0,0,Series C,0,Accion Systems,사,1,68500000.0,USD,02129,1,1,0.0,오,,us,Greater Boston Area,New England,1,1,1,1.0,0,0
1,0,0,"Energy, Hardware, Internet Services, Natural Resources, Science and Engineering, Software, Sustainability",2.0,0,Series A,0,Sceye,사,1,50000000.0,USD,87035,0,0,0.0,일,,us,Western US,Western US,1,1,1,1.0,0,0
